Amino_acid_metabolism	Amino_sugar_and_nucleotide_sugar_metabolism	Carbohydrate_metabolism	Inositol_phosphate_metabolism	Lipid_and_fatty_acid_metabolism	Medium	Metabolism_of_cofactors_and_vitamins	Nucleotide_metabolism	Other	Pseudoreaction	Sink	Terpenoid_backbone_biosynthesis	Transport
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676798
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	40.8800510597879
0	0	0	0	0	0	0	0	0	0	0	0	40.8800510597879
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	3.43124018059946
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.419119405812833
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767978
0	0	0	0	0	0	0	0	0	0	0	0	3.43124018059946
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.485621676045364
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768016
0	0	0	0	0	0	0	0	0	0	0	0	8.26574289600267
0	0	0	0	0	0	0	0	0	0	0	0	0.237069516524562
0	0	0	0	0	0	0	0	0	0	0	0	0.423105746022184
0	0	0	0	0	0	0	0	0	0	0	0	0.237074329314641
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406367739
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.441547856442951
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767947
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	NaN	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.41911940676798	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767992
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768011
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767982
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767993
0	0	0	0	1.13476997507838	0	0	0	0	0	0	0	0
0	0	0	0	0.677942128843431	0	0	0	0	0	0	0	0
0	0	0	0	0.67936323559952	0	0	0	0	0	0	0	0
0	0	0	0	0.679358978561228	0	0	0	0	0	0	0	0
0	0	0	0	0.647163878827651	0	0	0	0	0	0	0	0
0	0	0	0	2.90044821759187	0	0	0	0	0	0	0	0
0	0	0	0	2.86172944673505	0	0	0	0	0	0	0	0
0	0	0	0	3.07102713645933	0	0	0	0	0	0	0	0
0	0	0	0	2.40316585172164	0	0	0	0	0	0	0	0
0	0	0	0	2.06683609398119	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	18.2725427601299	0	0	0	0	0	0	0	0
0	0	0	0	37.5778643791848	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501032	0	0	0	0	0	0	0	0
0	0	0	0	77.456439101794	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	19.3211803391777	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	33.8797882787361	0	0	0	0	0	0	0	0
0	0	0	0	33.8797882787361	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	77.456439101794	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501032	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	18.0320107742041	0	0	0	0	0	0	0	0
0	0	0	0	18.7715789257119	0	0	0	0	0	0	0	0
0	0	0	0	77.4564391017937	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0.417434538685068	0	0	0	0	0	0	0	0
0	0	0	0	0.417645396429094	0	0	0	0	0	0	0	0
0	0	0	0	0.420465502467877	0	0	0	0	0	0	0	0
0	0	0	0	0.418825162994484	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406767995	0	0	0	0	0	0	0	0
0	0	0	0	0.420125599868606	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768017	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768	0	0	0	0	0	0	0	0
0	0	0	0	0.430269014465342	0	0	0	0	0	0	0	0
0	0	0	0	0.430269014465342	0	0	0	0	0	0	0	0
0	0	0	0	0.430269014465342	0	0	0	0	0	0	0	0
0	0	0	0	0.430269014465342	0	0	0	0	0	0	0	0
0	0	0	0	0.43193941235251	0	0	0	0	0	0	0	0
0	0	0	0	0.43193941235251	0	0	0	0	0	0	0	0
0	0	0	0	0.441870732967431	0	0	0	0	0	0	0	0
0.48562167646517	0	0	0	0	0	0	0	0	0	0	0	0
0.48562167646517	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.437713867396524	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1.21284814440047
0	0	0	0	0	0	0	0	0	0	0	0	1.73214350746613
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768035
0	0	0	0	1.76723116600799	0	0	0	0	0	0	0	0
0	0.424151030920473	0	0	0	0	0	0	0	0	0	0	0
0	0.424151030920473	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406367739
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768008
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768004
0	0	0	0	0	0	0.419119406768033	0	0	0	0	0	0
0	0	0	0	0	0	NaN	0	0	0	0	0	0
0	0	0.419119406767966	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	17.0178786128345	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14.8770953944883
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	3.43124018059946
0	0	0	0	0.448709477081965	0	0	0	0	0	0	0	0
0	0	0	0	3.43124018059946	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.419119406768044	0	0	0
0	0	0	0	0.419469961431555	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419469961431555
0	0	0	0	0.419119303215726	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419132604935519
0	0	0	0	0.419132604935519	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419132604935519
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501033	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501033	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406768059	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406767948	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	11.613226830977	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0.419119406767987	0	0	0	0	0	0	0	0
0	0	0	0	1.85411114759231	0	0	0	0	0	0	0	0
0	0	0	0	0.41911940676803	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0.41911940676803	0	0	0	0	0	0	0	0
0	0	0	0	0.41911940676803	0	0	0	0	0	0	0	0
0	0	0	0	0.41911940676803	0	0	0	0	0	0	0	0
0	0	0	0	0.41911940676803	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.41911940676803	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676803
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676803
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676803
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676803
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676803
0	0	0	0	0	0	0	0	0	0	0	0	0.433158346146903
0	0	0	0	0	0	0	0	0	0	0	0	0.419658240099178
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0.485621676045395	0	0	0
0	0	0	0	0	0	0.423290853251077	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767978	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767978	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767978	0	0	0	0	0	0
0	0	NaN	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	NaN	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0.485621676045364	0	0	0	0	0	0	0	0	0	0	0	0
0.485621676045364	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.485621676045364
0	0	0	0	0	0	0.419119406767967	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767967	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767967	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767967	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767967	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.419119406767967	0
0	0	0	0	0	0	0	0	0.419119406768003	0	0	0	0
0	0	0	0	0	0	0.419119406768003	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406768003	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406768003	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.419119406768003	0	0	0	0
0	0	0	0	0	0	0.427089042594404	0	0	0	0	0	0
0	0	0	0	0	0	0.427089042594404	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406367739	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767999
0	0	0	0	0	0	0.448122545840868	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.426549163793672
0	0	0	0	0	0	0.419119406767978	0	0	0	0	0	0
0	0	40.8800510597879	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	40.8800510597879
0	0	0	0	0	0	0	0	0	0	0	0	16.0655154052726
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	NaN	0	0	0	0	0	0	0	0	0	0
0	0	0.425377590430346	0	0	0	0	0	0	0	0	0	0
0	0	0.43488419683802	0	0	0	0	0	0	0	0	0	0
0.485621676196818	0	0	0	0	0	0	0	0	0	0	0	0
3.22988921803303	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.419119418087241	0	0	0	0	0	0	0	0
0	0	0	0	0.69287820606428	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.419119406768044	0	0	0
0	0	0	0	0	0	0	0	0	0.419119406768044	0	0	0
0	0	0	0	0	0	0	0	0	0.419119406768044	0	0	0
0	0	0	0	0	0	0	0	0	0.419119406768044	0	0	0
0	0	0	0	0	0.419119406768044	0	0	0	0	0	0	0
0	0	0	0	0	0.429050915984105	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406768016	0	0	0	0	0	0	0
0	0	0	0	0	0.432285789868249	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406767989	0	0	0	0	0	0	0
0	0	0	0	0	0.421591819528173	0	0	0	0	0	0	0
0	0	0	0	0	0.41911940676804	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406643185	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406768008	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406768004	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406768035	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406767913	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406767947	0	0	0	0	0	0	0
0	0	0	0	0	0.43405259510597	0	0	0	0	0	0	0
0	0	0	0	0	0.441873922981147	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	0	NaN	0	0	0	0	0	0	0
0	0	0	0	0	NaN	0	0	0	0	0	0	0
0	0	0	0	0	NaN	0	0	0	0	0	0	0
0	0	0	0	0	0.237069516524562	0	0	0	0	0	0	0
0	0	0	0	0	0.419119406768019	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.43405259510597
0	0	0	0	0	0	0.43405259510597	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	109.544511501033	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501033	0	0	0	0	0	0	0	0
0	0	0	0	109.544511501033	0	0	0	0	0	0	0	0
0	0	0	0	0.417352673037389	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0.420185007888105	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767913
0.649558848276416	0	0	0	0	0	0	0	0	0	0	0	0
0.485621676045514	0	0	0	0	0	0	0	0	0	0	0	0
1.81934227735665	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676794
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767965
0	0	0	0	0	0	0.419250408606433	0	0	0	0	0	0
0	0	0	0	0	0	0.419250408606433	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419250408606433
0	0	0	0	0	0	0.419119406767985	0	0	0	0	0	0
0	0	0	0	0	0	0.419119406767985	0	0	0	0	0	0
0	0	0	0	0	0	0	NaN	0	0	0	0	0
0	0	0	0	0	0	0	NaN	0	0	0	0	0
0	0	0	0	0	0	0	0.419119406767982	0	0	0	0	0
0	0	0	0	0	0	0	0.419119400030575	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406767963
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768022
0	0	0	0	0	0	0	0	0	0	0	0	0.41911940676798
0	0	0	0	0	0	0	0.437713867396524	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0.485621676045441	0	0	0	0	0	0	0	0	0	0	0	0
0.472155353808796	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.419119406767978	0	0	0	0	0	0	0	0	0	0
0.419119406798253	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0.427089042594404	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	0.425950299258032
0	0	0	0	0	0	0	0	0	0	0	0	0.634620529410238
0	0	0	0	0	0	0	0	0	0	0	0	0.441868237083388
0	0	0	0	0	0	0	0	0	0	0	0	0.441870732967431
0	0	0	0	0	0	0	0	0	0	0	0	0.441870732967431
0	0	0	0	0	0	0	0	0	0	0	0	0.419119303215726
0	0	0	0	0	0	0	0	0	0	0	0	0.419119406768038
0	0	0	0	0	0	0	0	0	0	0	0	0.419131219535263
0	0	0	0	0	0	0	0	0	0	0.426414379434762	0	0
0	0	0	0	0	0	0	0	0	0	0	0	15.8179221429643
0	0	0	0	0	0	0	0	0	0	0	0	14.944791638373
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0.419119406367606	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.424705697310359
0	0	0	0	0	0	0	NaN	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	NaN	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
NaN	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	NaN	0	0	0	0	0	0
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	1.32537076865821
0	0	0.651325954066032	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	NaN	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0.681291175863057	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.658437212722128	0	0
0	0	0	0	0	0	0	0	0	0	3.23819052180511	0	0
0	0	0	0	0	0	0	0	0	0	3.1375008739646	0	0
0	0	0	0	0	0	0	0	0	0	5.37091249877972	0	0
0	0	0	0	0	0	0	0	0	0	20.8390048422664	0	0
0	0	0	0	0	0	0	0	0	0	13.449916775096	0	0
0	0	0	0	0	0	0	0	0	0	36.6945175379039	0	0
0	0	0	0	0	0	0	0	0	0	5.65032388272012	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	0	0	0	0	0	0	NaN	0	0
0	0	0	0	0	0	0	0	0	0	14.0572042191583	0	0
0	0	0	0	0	0	0	0	0	0	13.6191739062626	0	0
0	0	0	0	0	0	0	0	0	0	25.9471789150922	0	0
0	0	0	0	0	0	0	0	0	0	92.9229909680408	0	0
0	0.658437212722128	0	0	0	0	0	0	0	0	0	0	0
0	3.23819052180511	0	0	0	0	0	0	0	0	0	0	0
0	3.1375008739646	0	0	0	0	0	0	0	0	0	0	0
0	5.37091249877972	0	0	0	0	0	0	0	0	0	0	0
0	20.8390048422664	0	0	0	0	0	0	0	0	0	0	0
0	13.449916775096	0	0	0	0	0	0	0	0	0	0	0
0	36.6945175379039	0	0	0	0	0	0	0	0	0	0	0
0	5.65032388272012	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	NaN	0	0	0	0	0	0	0	0	0	0	0
0	14.0572042191583	0	0	0	0	0	0	0	0	0	0	0
0	13.6191739062626	0	0	0	0	0	0	0	0	0	0	0
0	25.9471789150922	0	0	0	0	0	0	0	0	0	0	0
0	92.9229909680408	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	NaN
0	0	0	0	0	0	0	0	0	0	0	0	10.9767025244278
0	0	0	0	0.419119406767978	0	0	0	0	0	0	0	0
0	0	0	0	13.0929395077201	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	13.0929395077201	0	0	0
0	0	0	0	3.95342362652715	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.95342362652715	0	0	0
0	0	0	0	3.73897887359268	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.73897887359268	0	0	0
0	0	0	0	15.1857232500815	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	15.1857232500815	0	0	0
0	0	0	0	9.87351575185011	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9.87351575185011	0	0	0
0	0	0	0	3.53462434202687	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.53462434202687	0	0	0
0	0	0	0	50.2766737040599	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	50.2766737040599	0	0	0
0	0	0	0	8.25808882555205	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8.25808882555205	0	0	0
0	0	0	0	3.91274633148157	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.91274633148157	0	0	0
0	0	0	0	8.5814793205407	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	8.5814793205407	0	0	0
0	0	0	0	11.6039586491124	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.6039586491124	0	0	0
0	0	0	0	63.6421382846689	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	63.6421382846689	0	0	0
0	0	0	0	60.1848459984479	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	60.1848459984479	0	0	0
0	0	0	0	37.4849141558815	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	37.4849141558815	0	0	0
0	0	0	0	4.24410659940346	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.24410659940346	0	0	0
0	0	0	0	11.6039586491124	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.6039586491124	0	0	0
0	0	0	0	6.62204395656921	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.62204395656921	0	0	0
0	0	0	0	3.58339388075804	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.58339388075804	0	0	0
0	0	0	0	4.65383307588605	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.65383307588605	0	0	0
0	0	0	0	6.81542822391064	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	6.81542822391064	0	0	0
0	0	0	0	2.7933166202361	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2.7933166202361	0	0	0
0	0	0	0	4.56259811455252	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.56259811455252	0	0	0
0	0	0	0	11.5765444053942	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.5765444053942	0	0	0
0	0	0	0	43.231577378275	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	43.231577378275	0	0	0
0	0	0	0	69.5420652262255	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	69.5420652262255	0	0	0
0	0	0	0	0.674810799042381	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.674810799042381	0	0	0
0	0	0	0	7.04561994023862	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.04561994023862	0	0	0
0	0	0	0	11.0523065495847	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	11.0523065495847	0	0	0
0	0	0	0	7.58577667972826	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.58577667972826	0	0	0
0	0	0	0	12.8382803339191	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	12.8382803339191	0	0	0
0	0	0	0	5.53641712484119	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	5.53641712484119	0	0	0
0	0	0	0	4.01725840768638	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.01725840768638	0	0	0
0	0	0	0	56.7308950244773	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	56.7308950244773	0	0	0
0	0	0	0	25.945075211433	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	25.945075211433	0	0	0
0	0	0	0	27.3961774453985	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	27.3961774453985	0	0	0
0	0	0	0	3.99563741583879	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.99563741583879	0	0	0
0	0	0	0	3.33270316239923	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.33270316239923	0	0	0
0	0	0	0	9.45749111508891	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9.45749111508891	0	0	0
0	0	0	0	3.33510085836517	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.33510085836517	0	0	0
0	0	0	0	7.27584010260434	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.27584010260434	0	0	0
0	0	0	0	3.13954176056518	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.13954176056518	0	0	0
0	0	0	0	3.1739404107676	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.1739404107676	0	0	0
0	0	0	0	3.88373634904518	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.88373634904518	0	0	0
0	0	0	0	54.5858899879863	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	54.5858899879863	0	0	0
0	0	0	0	4.05146381668161	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.05146381668161	0	0	0
0	0	0	0	4.48091379816371	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.48091379816371	0	0	0
0	0	0	0	4.88242487804187	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4.88242487804187	0	0	0
0	0	0	0	3.50590263695859	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.50590263695859	0	0	0
0	0	0	0	3.11748910663921	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.11748910663921	0	0	0
0	0	0	0	7.18124304835227	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.18124304835227	0	0	0
0	0	0	0	9.25884197955271	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9.25884197955271	0	0	0
0	0	0	0	3.30648270519952	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3.30648270519952	0	0	0
