r0274_c0,acetaldehyde_nad_plus_oxidoreductase_c0,Carbohydrate metabolism,0.53173884,0.55812492,0.52512748
r0278_c0_f,inosine_phosphate_alpha_d_ribosyltransferase_c0,Nucleotide metabolism,0.06643322,0.3258414,0.92220472
r0279_m0_f,succinate_coa_ligase_adp_forming_m0,Carbohydrate metabolism,0.1951663,0.40428496,0.63950724
r0280_c0_f,atp_r_5_diphosphomevalonate_carboxy_lyase_adding_atp_isopentenyl_diphosphate_forming_c0,Terpenoid backbone biosynthesis,0.49431884,0.64066536,0.75838604
r0282_c0_f,5_aminolevulinate_hydro_lyase_adding_5_aminolevulinate_and_cyclizing_porphobilinogen_forming_c0,Metabolism of cofactors and vitamins,0.5914223,0.65833588,0.8509064
r0283_m0,3_methylbutanoyl_coa_2_3_oxidoreductase_m0,Amino acid metabolism,0.44130804,0.47989978,0.54108344
r0284_c0_f,d_fructose_1_6_bisphosphate_d_glyceraldehyde_3_phosphate_lyase_glycerone_phosphate_forming_c0,Carbohydrate metabolism,0.57622022,0.61163808,0.533038
r0285_c0,beta_d_fructose_2_6_bisphosphate_2_phosphohydrolase_c0,Carbohydrate metabolism,0.50000002,0.5003,0.5003
r0287_c0,dephospho_coa_kinase_c0,Metabolism of cofactors and vitamins,0.50627068,0.50888232,0.50250316
r0289_c0_f,5_oxo_l_proline_amidohydrolase_atp_hydrolysing_c0,Metabolism of cofactors and vitamins,0.22139594,0.62710988,0.86788428
r0290_c0,hydrogen_carbonate_l_glutamine_amido_ligase_adp_forming_carbamate_phosphorylating_c0,Nucleotide metabolism,0.52497754,0.54837672,0.5178493
r0291_c0_f,ctp_phosphohydrolase_c0,Nucleotide metabolism,0.11912442,0.45212208,0.85431516
r0292_c0_f,n6_l_1_3_dicarboxypropyl_l_lysine_nadp_plus_oxidoreductase_c0,Amino acid metabolism,0.04569474,0.31400488,0.95564296
r0298_c0,utp_phosphohydrolase_c0,Nucleotide metabolism,0.58927368,0.61809216,0.49359506
r0299_c0_f,alpha_d_glucose_1_phosphate_1_6_phosphomutase_c0,Carbohydrate metabolism,0.29516398,0.56617724,0.77305816
r0300_c0_f,phenylpyruvate_carboxy_lyase_phenylacetaldehyde_forming_c0,Amino acid metabolism,0.59797668,0.68143352,0.85595992
r0301_c0,nucleoside_triphosphate_phosphohydrolase_c0,Nucleotide metabolism,0.62929088,0.65985416,0.45023528
r0302_c0_f,adp_atp_adenylyltransferase_c0,Nucleotide metabolism,0.15215052,0.40294432,0.728761
r0304_c0,glycerone_phosphate_phosphate_lyase_methylglyoxal_forming_c0,Other,0.5436374,0.57702928,0.52177516
r0305_c0_f,hydroxymethylbilane_hydro_lyasecyclizing_c0,Metabolism of cofactors and vitamins,0.2348636,0.45346128,0.70485692
r0307_c0_f,atp_adenylylsulfate_3_phosphotransferase_c0,Nucleotide metabolism,0.50197502,0.33903728,0.3877508
r0308_c0_f,coproporphyrinogen_oxygen_oxidoreductasedecarboxylating_c0,Metabolism of cofactors and vitamins,0.09074886,0.39260014,0.9135455
r0309_c0,glutamate_5_semialdehyde_dehydrogenase_c0,Amino acid metabolism,0.51014408,0.55071708,0.49545476
r0310_c0_f,atp_l_glutamate_5_phosphotransferase_c0,Amino acid metabolism,0.62675874,0.67832256,0.42398008
r0312_c0,dttp_nucleotidohydrolase_c0,Nucleotide metabolism,0.62161188,0.66320956,0.45820056
r0314_c0_f,sulfite_reductase_nadph_c0,Other,0.50133216,0.40104224,0.43648412
r0316_c0_f,6_7_dimethyl_8_1_d_ribityllumazine_6_7_dimethyl_8_1_d_ribityllumazine_2_3_butanediyltransferase_c0,Metabolism of cofactors and vitamins,0.41137896,0.57268476,0.67545716
r0318_c0_f,5_10_methenyltetrahydrofolate_5_hydrolase_decyclizing_c0,Metabolism of cofactors and vitamins,0.54392654,0.62874408,0.66833076
r0319_c0_f,adenosine_phosphate_alpha_d_ribosyltransferase_c0,Nucleotide metabolism,0.13075422,0.38676544,0.71034432
r0320_c0,glutamate_5_semialdehyde_dehydrogenase_c0,Amino acid metabolism,0.48569156,0.50034488,0.51371612
r0322_c0_f,5_10_methylenetetrahydrofolate_nadp_plus_oxidoreductase_c0,Metabolism of cofactors and vitamins,0.52882906,0.6066694,0.64432396
r0323_c0_f,5_amino_6_d_ribitylaminouracil_butanedionetransferase_c0,Metabolism of cofactors and vitamins,0.64797092,0.67214392,0.46324194
r0326_c0_f,2_formamido_n1_5_phosphoribosylacetamidine_cyclo_ligase_adp_forming_c0,Nucleotide metabolism,0.29133856,0.63418648,0.84818776
r0327_c0,l_homoserine_nad_plus_oxidoreductase_c0,Amino acid metabolism,0.50259882,0.49978228,0.48863188
r0328_c0_f,s_dihydroorotate_amidohydrolase_c0,Nucleotide metabolism,0.09184156,0.3333157,0.82411576
r0330_m0_f,atp_nicotinamide_nucleotide_adenylyltransferase_m0,Metabolism of cofactors and vitamins,0.3279935,0.62129224,0.809817
r0332_m0_f,atp_nicotinamide_nucleotide_adenylyltransferase_m0,Metabolism of cofactors and vitamins,0.32766954,0.62066864,0.80719764
r0333_c0,s_dihydroorotate_fumarate_oxidoreductase_c0,Nucleotide metabolism,0.54062416,0.52824268,0.48597322
r0334_c0_f,d_ribose_5_phosphate_aldose_ketose_isomerase_c0,Carbohydrate metabolism,0.18779514,0.4555024,0.75734872
r0335_m0_f,protoheme_ix_farnesyltransferase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.95564296
r0336_m0_f,cdp_diacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_m0,Lipid and fatty acid metabolism,0.04569474,0.73499512,0.95564296
r0337_m0_f,carbonate_hydro_lyase_m0,Other,0.12428154,0.33702464,0.48478244
r0338_x0,acyl_coa_oxidase_palmitoyl_coa_x0,Lipid and fatty acid metabolism,0.49968534,0.5047336,0.50484492
r0339_m0_f,oxaloacetate_transport_m0,Transport,0.35725916,0.5171346,0.65927896
r0340_x0,acyl_coa_oxidase_stearoyl_coa_x0,Lipid and fatty acid metabolism,0.54206586,0.52840356,0.48489382
r0341_m0_f,2_hexaprenyl_6_methoxy_1_4_benzoquinone_methyltransferase_m0,Metabolism of cofactors and vitamins,0.14672442,0.38967452,0.68353788
r0342_m0_f,nicotinate_nucleotide_pyrophosphate_phosphoribosyltransferase_carboxylating_m0,Nucleotide metabolism,0.32522636,0.48224492,0.5816258
r0343_x0_f,acyl_coa_oxidase_decanoyl_coa_x0,Lipid and fatty acid metabolism,0.28573978,0.48946016,0.68565416
r0344_x0_f,acyl_coa_oxidase_lauroyl_coa_x0,Lipid and fatty acid metabolism,0.28870162,0.49446832,0.68479406
r0348_m0_f,2_hexaprenyl_6_methoxyphenol_monooxygenase_m0,Metabolism of cofactors and vitamins,0.16054548,0.39043624,0.6750574
r0353_c0_f,allantoate_amidinohydrolase_c0,Nucleotide metabolism,0.61500868,0.61176436,0.46940292
r0354_m0_f,heme_o_monooxygenase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.95564296
r0358_m0_f,s_adenosyl_l_methionine_3_hexaprenyl_4_5_dihydroxylate_o_methyltransferase_m0,Metabolism of cofactors and vitamins,0.16276118,0.39131116,0.66910352
r0359_r0_f,c_3_sterol_dehydrogenase_r0,Lipid and fatty acid metabolism,0.05870452,0.32781088,0.78408288
r0360_x0_f,acyl_coa_oxidase_myristoyl_coa_x0,Lipid and fatty acid metabolism,0.32388616,0.53809648,0.71040326
r0365_m0_f,r_2_3_dihydroxy_3_methylpentanoate_nadp_plus_oxidoreductase_isomerizing_m0,Amino acid metabolism,0.15106586,0.39524948,0.73959348
r0370_m0_f,2s_3s_3_hydroxy_2_methylbutanoyl_coa_nad_plus_oxidoreductase_m0,Amino acid metabolism,0.66280914,0.72395496,0.90509128
r0371_c0,atp_beta_d_glucose_6_phosphotransferase_c0,Carbohydrate metabolism,0.6536628,0.72655072,0.5024033
r0372_c0,palmitaldehyde_nad_plus_oxidoreductase_c0,Lipid and fatty acid metabolism,0.48659196,0.50191464,0.51553724
r0373_m0,succinate_quinone_oxidoreductase_m0,Carbohydrate metabolism,0.59364546,0.64008198,0.4898545
r0374_c0_f,s_3_methyl_2_oxopentanoate_nad_plus_2_oxidoreductase_coa_methylbutanoylating_c0,Other,0.38795636,0.5608328,0.71264964
r0375_c0_f,urea_amidohydrolase_c0,Nucleotide metabolism,0.63438074,0.576898,0.41550528
r0377_r0_f,cdp_diacylglycerol_myo_inositol_3_phosphatidyltransferase_c0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.95564296
r0381_m0,cytochrome_c_oxidase_2_protons_translocated_m0,Metabolism of cofactors and vitamins,0.4771544,0.52860816,0.36495704
r0382_c0,dutp_nucleotidohydrolase_c0,Nucleotide metabolism,0.62874366,0.66591574,0.45967682
r0383_c0_f,4_methyl_2_oxopentanoate_nad_plus_oxidoreductase_coa_mehtylpropanoylating_c0,Other,0.17390928,0.3624494,0.70520662
r0384_c0,l_amino_acid_oxidase_c0,Amino acid metabolism,0.51876206,0.50845354,0.48831138
r0385_c0_r,n6_l_1_3_dicarboxypropyl_l_lysine_nadp_plus_oxidoreductase_l_lysine_forming_c0,Amino acid metabolism,0.50858524,0.53789038,0.5267074
r0387_c0_f,nucleoside_triphosphate_phosphohydrolase_c0,Nucleotide metabolism,0.52819646,0.63142094,0.71897122
r0388_c0,nadh_oxygen_oxidoreductase_c0,Metabolism of cofactors and vitamins,0.65782548,0.71152756,0.36628652
r0390_m0_f,h2o_transport_m0,Transport,0.36069712,0.52093886,0.66469434
r0391_c0_f,nucleoside_triphosphate_phosphohydrolase_c0,Nucleotide metabolism,0.39911168,0.6068856,0.79686098
r0393_c0,sarcosine_oxygen_oxidoreductase_demethylating_c0,Amino acid metabolism,0.49476916,0.514539,0.51795616
r0395_c0,glycine_oxygen_oxidoreductase_deaminating_c0,Amino acid metabolism,0.51443054,0.52192672,0.5031902
r0397_c0_f,ribonucleotide_reductase_of_class_ia_aerobic__alpha_subunit_c0,Nucleotide metabolism,0.3985954,0.40558624,0.56260302
r0398_m0,pyruvate_carbon_dioxide_ligase_adp_forming_m0,Carbohydrate metabolism,0.5001235,0.54912612,0.44511188
r0399_c0_f,1d_myo_inositol_3_phosphate_lyase_isomerizing_c0,Lipid and fatty acid metabolism,0.6834438,0.73711058,0.38235336
r0400_c0_f,atp_d_galactose_1_phosphotransferase_c0,Carbohydrate metabolism,0.27935896,0.3452118,0.42291134
r0404_c0,nad_dependent_glyceraldehyde_3_phosphate_dehydrogenaseinferred_c0,Carbohydrate metabolism,0.55869976,0.5839116,0.48443386
r0405_c0_f,glycolaldehyde_nad_plus_oxidoreductase_c0,Carbohydrate metabolism,0.63458694,0.72309728,0.85294664
r0408_e0,chloride_transport_via_diffusion_e0,Transport,0.04569474,0.31400488,0.36495704
r0409_c0,l_asparagine_amidohydrolase_c0,Amino acid metabolism,0.50380064,0.50373412,0.49915456
r0411_c0_f,aldehyde_dehydrogenase_nad_isobutanal_c0,Other,0.40835618,0.35841972,0.45339516
r0414_c0_f,s_adenosyl_l_methionine_glycine_n_methyltransferase_c0,Amino acid metabolism,0.5460519,0.62175428,0.6943924
r0415_c0_f,2_5_diamino_6_ribitylamino_4_3h_pyrimidinone_5'_phosphate_deaminase_c0,Metabolism of cofactors and vitamins,0.58327664,0.63111264,0.54903904
r0416_m0_f,s_1_pyrroline_5_carboxylate_nad_plus_oxidoreductase_c0,Amino acid metabolism,0.42965616,0.44423038,0.43685512
r0417_c0,adenine_aminohydrolase_c0,Nucleotide metabolism,0.50824272,0.51608344,0.50612946
r0418_c0,l_tyrosine_oxygen_oxidoreductase_deaminating_c0,Amino acid metabolism,0.52718116,0.49187468,0.46848272
r0419_e0_f,h2o_transport_e0,Transport,0.36040838,0.51382052,0.65293376
r0420_m0,succinate_fad_oxidoreductase_m0,Carbohydrate metabolism,0.59420264,0.63601972,0.45137268
r0421_r0,squalene_epoxidase_nadp_r0,Lipid and fatty acid metabolism,0.33641988,0.38139924,0.49849724
r0423_m0,dihydoorotic_acid_ubiquinone_6_irreversible_m0,Metabolism of cofactors and vitamins,0.50198654,0.4988013,0.49680602
r0424_c0,s_dihydroorotate_dehydrogenase_c0,Nucleotide metabolism,0.51872976,0.49156492,0.47218304
r0425_m0_f,deamido_nad_plus_ammonia_ligase_amp_forming_m0,Metabolism of cofactors and vitamins,0.20788196,0.50399704,0.79725712
r0426_c0_f,deamido_nad_plus_ammonia_ligase_amp_forming_c0,Metabolism of cofactors and vitamins,0.3173307,0.50984574,0.70101928
r0427_c0_f,imp_nad_plus_oxidoreductase_c0,Nucleotide metabolism,0.47010674,0.58137662,0.64684794
r0429_c0,phosphopantothenoyl_l_cysteine_carboxy_lyase_c0,Metabolism of cofactors and vitamins,0.50627068,0.50888232,0.50250316
r0431_c0,s_dihydroorotate_nad_plus_oxidoreductase_c0,Nucleotide metabolism,0.50485948,0.49690828,0.49202458
r0432_e0_f,sulfate_transport_via_diffusion_e0,Transport,0.19586018,0.4603306,0.83744096
r0435_m0_f,n_acetyl_l_glutamate_5_semialdehyde_nadpplus_5_oxidoreductase_phosphorylating_m0,Amino acid metabolism,0.54346784,0.62946648,0.65797504
r0436_x0_f,atp_phosphohydrolase_icosanoyl_coa_transporting_x0,Transport,0.35295326,0.52241652,0.66771876
r0437_m0_f,2_acetolactate_mutase_m0,Amino acid metabolism,0.13777698,0.3972444,0.74868628
r0438_x0_f,enoyl_coa_hydratase_c18_x0,Lipid and fatty acid metabolism,0.08809882,0.36049844,0.77965292
r0439_c0,d_glucose_6_phosphate_nadp_plus_1_oxidoreductase_c0,Carbohydrate metabolism,0.51539184,0.57632156,0.5643711
r0440_x0_f,s_3_hydroxyhexadecanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.64110714,0.69942552,0.59882016
r0441_c0_f,nitrite_reductase_nadph_c0,Other,0.39271928,0.5517524,0.6762823
r0443_c0,d_fructose_6_phosphate_d_erythrose_4_phosphate_lyase_c0,Carbohydrate metabolism,0.55260888,0.54996376,0.51442364
r0445_x0,s_3_hydroxytetradecanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.49243572,0.4917085,0.50036288
r0447_c0_f,acetyl_coa_acetoacetyl_coa_c_acetyltransferase_c0,Amino acid metabolism,0.13789882,0.3294046,0.49189266
r0448_c0,neutral_trehalase_c0,Carbohydrate metabolism,0.49491414,0.42311334,0.40108566
r0449_x0_f,s_3_hydroxydodecanoyl_coa_hydro_lyase_x0,Lipid and fatty acid metabolism,0.63447702,0.6907236,0.59882948
r0452_m0_f,2_acetolactate_methylmutase_m0,Amino acid metabolism,0.12106162,0.38515204,0.75097868
r0454_m0_f,r_2_3_dihydroxy_3_methylbutanoate_nadp_plus_oxidoreductase_m0,Amino acid metabolism,0.14596122,0.39180904,0.73740552
r0455_m0,ubiquinol_ferricytochrome_c_oxidoreductase_m0,Metabolism of cofactors and vitamins,0.68192164,0.73421004,0.36495704
r0456_e0_f,nitrate_transport_via_proton_symport_e0,Transport,0.37253232,0.52368772,0.6512774
r0458_e0,myo_inositol_transport_e0,Transport,0.49404136,0.49900056,0.50493976
r0463_m0_f,oxaloglutarate_dehydrogenase_m0,Amino acid metabolism,0.04569474,0.31400488,0.95564296
r0464_c0_f,kynurenine_3_monooxygenase_c0,Metabolism of cofactors and vitamins,0.18820508,0.4799078,0.87181778
r0466_m0_f,2_oxoisovalerate_transport_m0,Transport,0.36156998,0.52263236,0.66039276
r0467_m0_f,2_hydroxybutane_1_2_4_tricarboxylate_hydro_lyase_m0,Amino acid metabolism,0.04569474,0.73499512,0.95564296
r0470_m0_f,s_2_aceto_2_hydroxybutanoate_pyruvate_lyase_carboxylating_m0,Amino acid metabolism,0.18180092,0.42269068,0.7075248
r0472_m0_f,tetrahydrofolate_transport_m0,Transport,0.35733938,0.52144952,0.66265912
r0473_m0_f,acetolactate_synthase_m0,Carbohydrate metabolism,0.17572606,0.41366152,0.70906956
r0476_m0_f,homoisocitrate_dehydrogenase_m0,Amino acid metabolism,0.04568928,0.31396736,0.95564296
r0483_c0,nadph_oxidized_thioredoxin_oxidoreductase_c0,Metabolism of cofactors and vitamins,0.58811008,0.65471988,0.51156616
r0487_c0_f,l_aminoadipate_semialdehyde_dehydrogenase_c0,Amino acid metabolism,0.04569474,0.31400488,0.95564296
r0490_m0,fad_oxidation_m0,Metabolism of cofactors and vitamins,0.6127198,0.66568252,0.43506826
r0492_m0_f,2_oxoadipate_transport_m0,Transport,0.3642,0.5245,0.6603
r0494_c0,phosphoenolpyruvate_carboxykinase_c0,Carbohydrate metabolism,0.63129504,0.6683796,0.44826362
r0497_c0_f,2_deoxyadenosine_5_diphosphate_oxidized_thioredoxin_2_oxidoreductase_c0,Nucleotide metabolism,0.38182448,0.48626086,0.62478948
r0498_m0_f,l_carnitine_o_acyl_l_carnitine_transport_m0,Transport,0.35547702,0.522102,0.66521504
r0500_c0,2_deoxyguanosine_5_diphosphate_oxidized_thioredoxin_2_oxidoreductase_c0,Nucleotide metabolism,0.04569474,0.31400488,0.36495704
r0501_c0,thioredoxin_glutathione_peroxidase_c0,Metabolism of cofactors and vitamins,0.58816928,0.654072,0.51769726
r0502_c0_f,thymidine_phosphate_deoxy_alpha_d_ribosyltransferase_c0,Nucleotide metabolism,0.14723446,0.39539952,0.70882304
r0509_c0_f,gtp_7_8_8_9_dihydrolase_c0,Metabolism of cofactors and vitamins,0.36264704,0.44232244,0.61354492
r0510_r0_f,acyl_coa_sn_glycerol_3_phosphate_1_o_acyltransferase_r0,Lipid and fatty acid metabolism,0.08464406,0.32559174,0.91673182
r0511_m0_f,nad_deamino_nad_transport_m0,Transport,0.36581094,0.52437714,0.658499
r0512_c0_f,deoxyinosine_orthophosphate_ribosyltransferase_c0,Nucleotide metabolism,0.13093022,0.3817604,0.71247684
r0513_m0_f,phosphate_transport_m0,Transport,0.36360644,0.52704852,0.66767024
r0514_m0,4_hydroxy_l_glutamate_2_oxoglutarate_aminotransferase_m0,Amino acid metabolism,0.41800668,0.49996212,0.57879416
r0516_c0_f,deoxyadenosine_orthophosphate_ribosyltransferase_c0,Nucleotide metabolism,0.15092198,0.38952024,0.6979736
r0517_r0,atp_sphinganine_1_phosphotransferase_r0,Lipid and fatty acid metabolism,0.48659196,0.50191464,0.51553724
r0521_c0_f,l_cystathionine_cysteine_lyase_2_oxobutanoate_forming_c0,Amino acid metabolism,0.42113052,0.49532174,0.57309336
r0522_r0_f,sphinganine_nadph_oxygen_oxidoreductase_4_hydroxylating_r0,Lipid and fatty acid metabolism,0.3282681,0.69804052,0.91232392
r0523_c0,l_cystathionine_l_homocysteine_lyase_pyruvate_forming_c0,Amino acid metabolism,0.48040086,0.49927306,0.51515358
r0526_c0_f,4_hydroxy_l_glutamate_2_oxoglutarate_aminotransferase_c0,Amino acid metabolism,0.24348564,0.46173642,0.70423624
r0530_m0_f,ornithine_transport_via_proton_symport_m0,Transport,0.35982448,0.52314578,0.66262838
r0533_x0_f,l_aspartate_2_oxoglutarate_aminotransferase_x0,Amino acid metabolism,0.28004026,0.48299892,0.68857812
r0534_r0_f,s_adenosyl_l_methionine_phosphatidyl_n_dimethylethanolamine_n_methyltransferase_m0,Lipid and fatty acid metabolism,0.05415806,0.32102792,0.65447184
r0536_c0_f,l_serine_hydro_lyase_c0,Amino acid metabolism,0.65317336,0.70707468,0.45673092
r0537_r0_f,cdp_diacylglycerol_l_serine_3_phosphatidyltransferase_r0,Lipid and fatty acid metabolism,0.48035348,0.51410728,0.51714852
r0539_m0,nadph_oxidized_thioredoxin_oxidoreductase_m0,Metabolism of cofactors and vitamins,0.36834804,0.44949552,0.50207516
r0540_c0_f,n_formyl_l_kynurenine_amidohydrolase_c0,Amino acid metabolism,0.17230664,0.5242186,0.8550558
r0543_e0,glycine_transport_via_proton_symport_e0,Transport,0.49830416,0.50069968,0.50239548
r0544_c0_f,chorismate_l_glutamine_aminotransferase_c0,Metabolism of cofactors and vitamins,0.48911204,0.477842,0.51673062
r0545_c0_f,prephenate_hydro_lyase_c0,Amino acid metabolism,0.40868834,0.6608506,0.84652812
r0547_c0_f,cytidine_aminohydrolase_c0,Nucleotide metabolism,0.03538066,0.22242796,0.5190742
r0551_c0_f,acireductone_synthase_c0,Other,0.06502154,0.34541454,0.83477862
r0552_c0,2_deoxycytidine_diphosphate_oxidized_thioredoxin_2_oxidoreductase_c0,Nucleotide metabolism,0.37013996,0.4170376,0.4901093
r0557_m0_f,2_hexaprenyl_3_methyl_6_methoxy_1_4_benzoquinone_oxidoreductase_m0,Metabolism of cofactors and vitamins,0.341768,0.47177782,0.6091244
r0558_m0_f,s_adenosyl_l_methionine_transport_0,Transport,0.35634938,0.521705,0.66493548
r0559_m0_f,amp_and_nad_transport_ndt1p_m0,Transport,0.35472842,0.52094044,0.663823
r0560_r0_f,s_adenosyl_l_methionine_methylethanolamine_phosphate_n_methyltransferase_m0,Lipid and fatty acid metabolism,0.0813418,0.34174096,0.64695284
r0561_r0_f,s_adenosyl_l_methionine_phosphatidylethanolamine_n_methyltransferase_r0,Lipid and fatty acid metabolism,0.6344243,0.70554934,0.8321755
r0566_m0_f,2_hexaprenyl_3_methyl_5_hydroxy_6_methoxy_1_4_benzoquinone_methyltransferase_m0,Metabolism of cofactors and vitamins,0.14434508,0.37784064,0.67925568
r0567_m0,2_methylacyl_coa_dehydrogenase_m0,Amino acid metabolism,0.45526178,0.49757708,0.54310828
r0569_m0_f,phosphatidylglycerophosphate_phosphohydrolase_c0,Lipid and fatty acid metabolism,0.04569474,0.31400488,0.95564296
r0571_c0,sn_glycerol_3_phosphate_nad_plus_2_oxidoreductase_c0,Lipid and fatty acid metabolism,0.38549676,0.4813756,0.51433114
r0573_c0,glutathione_nadp_plus_oxidoreductase_c0,Metabolism of cofactors and vitamins,0.58065136,0.65082508,0.5117315
r0574_m0_f,s_3_hydroxy_3_methylglutaryl_coa_hydro_lyase_m0,Amino acid metabolism,0.1554733,0.42030418,0.76765758
r0576_c0_f,p_type_atpase,Transport,0.3541825,0.53046296,0.68165916
r0577_m0_f,2s_3s_3_hydroxy_2_methylbutanoyl_coa_hydro_lyase_m0,Amino acid metabolism,0.08348742,0.33475112,0.59281836
r0582_c0_f,s_methyl_5'_thioadenosine_phosphate_s_methyl_5_thio_alpha_d_ribosyl_transferase_c0,Amino acid metabolism,0.68270526,0.73499512,0.36495704
r0583_c0_f,malonyl_coa_carboxy_lyase_acetyl_coa_forming_c0,Lipid and fatty acid metabolism,0.56501888,0.63047764,0.54793184
r0588_c0,atp_fmn_adenylyltransferase_c0,Metabolism of cofactors and vitamins,0.54984794,0.57033536,0.52453896
r0590_c0,trans_pentaprenyltransferase_c0,Terpenoid backbone biosynthesis,0.20093428,0.35873404,0.4306422
r0591_c0,s_adenosyl_l_methionine_l_homocysteine_s_methyltransferase_c0,Amino acid metabolism,0.54124138,0.55498568,0.5486966
r0592_c0,l_glutamate_ammonia_ligase_adp_forming_c0,Amino acid metabolism,0.54461808,0.5703116,0.50006808
r0593_r0,4_4_dimethylzymosterol_4_monooxygenase_r0,Lipid and fatty acid metabolism,0.48973516,0.47568062,0.48280256
r0594_c0,s_methyl_5_thio_d_ribulose_1_phosphate_hydro_lyase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r0595_c0,phosphoribosyl_atp_pyrophosphohydrolase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r0596_c0,l_glutamate_5_semialdehyde_nad_plus_oxidoreductase_c0,Amino acid metabolism,0.39320992,0.4431252,0.47952892
r0597_c0,formate_nad_plus_oxidoreductase_c0,Carbohydrate metabolism,0.49576216,0.52041706,0.52298952
r0598_c0,l_serine_ammonia_lyase_c0,Amino acid metabolism,0.47213666,0.5126313,0.52363946
r0599_c0,5_phosphoribosylformylglycinamide_l_glutamine_amido_ligase_adp_forming_c0,Nucleotide metabolism,0.50039876,0.50049784,0.50009996
r0600_c0,5_methyltetrahydrofolate_l_homocysteine_s_methyltransferase_c0,Amino acid metabolism,0.54252376,0.52579988,0.47678332
r0601_c0_f,2_3_bisphosphoglycerate_independent_phosphoglycerate_mutase_c0,Carbohydrate metabolism,0.04569474,0.7351256,0.9556648
r0602_c0,l_histidinal_nad_plus_oxidoreductase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r0603_c0,l_histidinol_nad_plus_oxidoreductase_c0,Amino acid metabolism,0.04569474,0.31400488,0.36495704
r0604_r0,4_alpha_methylzymosterol_nadp_plus_3_oxidoreductase_r0,Lipid and fatty acid metabolism,0.14089328,0.37417884,0.40424276
r0605_c0,5_o_1_carboxyvinyl_3_phosphoshikimate_phosphate_lyase_chorismate_forming_c0,Amino acid metabolism,0.54427962,0.61357604,0.57935504
r0607_c0,geranylgeranyl_diphosphate_isopentenyl_diphosphate_transtransferase_c0,Terpenoid backbone biosynthesis,0.20093428,0.35873404,0.4306422
r0610_c0_f,atp_3_phospho_d_glycerate_1_phosphotransferase_c0,Carbohydrate metabolism,0.48542796,0.58251988,0.65615712
r0612_x0_f,malate_synthase_x0,Carbohydrate metabolism,0.5137582,0.5868602,0.59841774
r0613_c0,n_acetyl_d_glucosamine_6_phosphate_amidohydrolase_c0,Amino sugar and nucleotide sugar metabolism,0.51769472,0.55885484,0.52353214
r0614_c0,atp_d_gluconate_6_phosphotransferase_c0,Carbohydrate metabolism,0.62993494,0.66152752,0.45424188
r0621_c0,acetyl_coa_carbon_dioxide_ligase_c0,Lipid and fatty acid metabolism,0.50716492,0.50185056,0.49353956
r0623_e0,ferric_reductase_rifre1_e0,Other,0.04569474,0.31400488,0.36495704
r0624_r0,sphingolipid_c4_hydroxylase_r0,Lipid and fatty acid metabolism,0.51567434,0.51038766,0.49770154
r0626_c0,acetyl_coa_c_acetyltransferase_c0,Lipid and fatty acid metabolism,0.43001344,0.46106554,0.54059824
r0627_r0,delta_6_desaturase_r0,Lipid and fatty acid metabolism,0.51631582,0.49044252,0.4751151
r0628_r0,palmitoyl_coa_desaturase_r0,Lipid and fatty acid metabolism,0.51904468,0.50605324,0.48587108
r0630_r0,stearoyl_coa_9_desaturase_r0,Lipid and fatty acid metabolism,0.52971224,0.47918836,0.45436576
r0632_r0_f,16_0_delta_11_desaturase_des2_r0,Lipid and fatty acid metabolism,0.66880598,0.67898644,0.39730568
r0633_c0_f,palmitate_transport_c0,Transport,0.3642,0.5245,0.6603
r0634_c0_f,palmitate_transport_r0,Transport,0.36990786,0.52665556,0.65849008
r0636_e0,fe3_transport_e0,Transport,0.04569474,0.31400488,0.36495704
r0637_c0,sirohydrochlorin_ferrochelatase_c0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0639_c0,atp_dtmp_phosphotransferase_c0,Nucleotide metabolism,0.04569474,0.31400488,0.36495704
r0640_m0,ubiquinone_biosynthesis_o_methyltransferase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0641_m0,2_methoxy_6_polyprenyl_1_4_benzoquinol_methylase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0642_c0,precorrin_2_dehydrogenase_c0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0643_c0,calcium_transport_via_proton_antiporter_c0,Transport,0.6316601,0.69445324,0.42848596
r0644_c0,mg_transport_c0,Transport,0.04569474,0.31400488,0.36495704
r0646_m0,5_demethoxyubiquinone_hydroxylase_m0,Metabolism of cofactors and vitamins,0.04569474,0.31400488,0.36495704
r0647_c0,co_transport_c0,Transport,0.04569474,0.31400488,0.36495704
r0648_c0,biomass_reaction_c0,Other,0.04569474,0.31400488,0.36495704
r0653_m0_f,4_aminobenzoate_transport_c0,Transport,0.36421294,0.52437504,0.66011256
