GLOIN_2v103794	25.6667
GLOIN_2v1038115	750
GLOIN_2v1039212	1460.33
GLOIN_2v1039291	715.667
GLOIN_2v1039659	156.667
GLOIN_2v104305	0
GLOIN_2v1043330	0.333333
GLOIN_2v1043511	0
GLOIN_2v1044124	0.333333
GLOIN_2v1045623	79
GLOIN_2v1045877	2.33333
GLOIN_2v1045878	0
GLOIN_2v1048200	183.667
GLOIN_2v104871	0
GLOIN_2v1048828	12.3333
GLOIN_2v1048949	648.333
GLOIN_2v1049188	9.33333
GLOIN_2v1049685	0
GLOIN_2v1051165	101.333
GLOIN_2v105535	2
GLOIN_2v1057638	562.667
GLOIN_2v1057704	197.667
GLOIN_2v1058196	32
GLOIN_2v1059289	387.667
GLOIN_2v1061838	71.6667
GLOIN_2v1064476	55.6667
GLOIN_2v1065365	17.6667
GLOIN_2v1065429	15.6667
GLOIN_2v1066075	126.333
GLOIN_2v1066252	5
GLOIN_2v1066344	0.333333
GLOIN_2v1066398	9.33333
GLOIN_2v1066428	2
GLOIN_2v1066713	19.6667
GLOIN_2v1066737	9.66667
GLOIN_2v1067111	60
GLOIN_2v1067973	0.666667
GLOIN_2v1068230	38.3333
GLOIN_2v1069194	0
GLOIN_2v1069220	2
GLOIN_2v1069653	0.333333
GLOIN_2v1070741	3
GLOIN_2v1070978	49.3333
GLOIN_2v1070997	2
GLOIN_2v1071026	28
GLOIN_2v1071028	16.6667
GLOIN_2v1071133	0
GLOIN_2v107123	501.333
GLOIN_2v1071357	0
GLOIN_2v1076644	1.66667
GLOIN_2v1076656	0
GLOIN_2v1076684	0
GLOIN_2v1076692	28
GLOIN_2v1076755	2.66667
GLOIN_2v1076783	0
GLOIN_2v1076824	0
GLOIN_2v1077014	6.33333
GLOIN_2v1077363	7.66667
GLOIN_2v107859	1469.67
GLOIN_2v1080130	0
GLOIN_2v1080450	0
GLOIN_2v1080634	4.66667
GLOIN_2v1082515	287.333
GLOIN_2v1083363	0
GLOIN_2v1084994	11.3333
GLOIN_2v1085568	1406
GLOIN_2v108838	79
GLOIN_2v1088818	0
GLOIN_2v1088893	5.66667
GLOIN_2v1088894	8.66667
GLOIN_2v1088974	3.33333
GLOIN_2v1089327	135.667
GLOIN_2v1089419	69.6667
GLOIN_2v109045	504.667
GLOIN_2v1091892	28.3333
GLOIN_2v1092213	22.3333
GLOIN_2v1092318	0
GLOIN_2v1092401	718.667
GLOIN_2v1093440	22.6667
GLOIN_2v1098871	0
GLOIN_2v1098872	0
GLOIN_2v1098880	133.333
GLOIN_2v109949	0
GLOIN_2v1099957	392.333
GLOIN_2v1100363	2.66667
GLOIN_2v1100628	0
GLOIN_2v1100831	59.3333
GLOIN_2v1101511	512.333
GLOIN_2v110273	31.6667
GLOIN_2v110309	139.333
GLOIN_2v110798	277
GLOIN_2v1109107	620.333
GLOIN_2v110950	576.667
GLOIN_2v1109684	699.667
GLOIN_2v1110565	69
GLOIN_2v1110579	768.667
GLOIN_2v1110668	192.333
GLOIN_2v1112270	4.66667
GLOIN_2v1112457	3.66667
GLOIN_2v1112470	24.3333
GLOIN_2v1112497	0
GLOIN_2v1112623	6.33333
GLOIN_2v1112674	5.66667
GLOIN_2v1113001	2
GLOIN_2v1115132	92
GLOIN_2v1115527	98
GLOIN_2v1115765	34
GLOIN_2v1116756	12.3333
GLOIN_2v1116908	3.66667
GLOIN_2v1120891	378.667
GLOIN_2v1121000	8
GLOIN_2v1121142	10.6667
GLOIN_2v1123265	1.66667
GLOIN_2v1123362	0
GLOIN_2v1123939	7
GLOIN_2v1124289	0
GLOIN_2v1124436	119
GLOIN_2v1124533	0.333333
GLOIN_2v1124770	0
GLOIN_2v1127313	9
GLOIN_2v1131131	145.333
GLOIN_2v1131795	18
GLOIN_2v1132678	2.33333
GLOIN_2v1133213	610.333
GLOIN_2v1133945	31.3333
GLOIN_2v1134418	69.6667
GLOIN_2v1134550	27.3333
GLOIN_2v1134609	3
GLOIN_2v1134862	0.333333
GLOIN_2v113493	202
GLOIN_2v1134980	34.6667
GLOIN_2v1135001	0
GLOIN_2v1135065	4.66667
GLOIN_2v1135120	16.3333
GLOIN_2v1135128	59.3333
GLOIN_2v113549	62.6667
GLOIN_2v1136723	0.666667
GLOIN_2v113784	6.66667
GLOIN_2v1137880	5.33333
GLOIN_2v1138221	7.33333
GLOIN_2v1138257	0
GLOIN_2v1138481	310.667
GLOIN_2v1138712	0
GLOIN_2v1138743	2
GLOIN_2v113877	48.6667
GLOIN_2v1139072	17.6667
GLOIN_2v1139323	0.333333
GLOIN_2v1140040	445.667
GLOIN_2v114023	8.66667
GLOIN_2v1141778	4.66667
GLOIN_2v1143282	0
GLOIN_2v1144455	549.667
GLOIN_2v1145418	0.333333
GLOIN_2v1145696	16.6667
GLOIN_2v1145854	14.3333
GLOIN_2v1145893	74.6667
GLOIN_2v1146005	10.6667
GLOIN_2v1146032	0
GLOIN_2v1146055	4
GLOIN_2v1146582	7.33333
GLOIN_2v1146758	0
GLOIN_2v1146839	64.6667
GLOIN_2v1147038	2.33333
GLOIN_2v1147490	12.6667
GLOIN_2v1148193	0
GLOIN_2v1148199	0
GLOIN_2v1148319	19.6667
GLOIN_2v1148603	5.33333
GLOIN_2v1152263	182
GLOIN_2v1152501	0
GLOIN_2v1152958	112.333
GLOIN_2v1154237	5
GLOIN_2v1154509	80.3333
GLOIN_2v1155225	9.66667
GLOIN_2v1155248	3.33333
GLOIN_2v1155301	0.333333
GLOIN_2v1157842	417.667
GLOIN_2v1158415	496
GLOIN_2v1158784	3
GLOIN_2v1158840	656
GLOIN_2v1160608	18.3333
GLOIN_2v1161935	82.3333
GLOIN_2v116269	64.3333
GLOIN_2v1165778	130
GLOIN_2v1166165	2.33333
GLOIN_2v116729	74.6667
GLOIN_2v1167950	224
GLOIN_2v1169154	77
GLOIN_2v1170152	15.6667
GLOIN_2v1170208	1.33333
GLOIN_2v1170237	14
GLOIN_2v1171131	34.3333
GLOIN_2v1171994	38.6667
GLOIN_2v1172616	0.333333
GLOIN_2v1173047	165.333
GLOIN_2v1174747	272.667
GLOIN_2v1174979	439.667
GLOIN_2v1175369	8
GLOIN_2v1176464	41
GLOIN_2v1176608	6.33333
GLOIN_2v120438	450.333
GLOIN_2v121831	24
GLOIN_2v122239	235.333
GLOIN_2v127817	207
GLOIN_2v129758	1094.33
GLOIN_2v130112	215
GLOIN_2v130608	7.33333
GLOIN_2v130609	31.3333
GLOIN_2v132085	745.667
GLOIN_2v132101	704.667
GLOIN_2v132109	107.667
GLOIN_2v133885	25
GLOIN_2v134099	0
GLOIN_2v134509	39.3333
GLOIN_2v135464	7.66667
GLOIN_2v136030	1430.67
GLOIN_2v136687	0
GLOIN_2v136994	20.6667
GLOIN_2v137005	0
GLOIN_2v137259	76.6667
GLOIN_2v137998	177.333
GLOIN_2v138034	0.333333
GLOIN_2v141924	239
GLOIN_2v1419630	0
GLOIN_2v1419660	0
GLOIN_2v1419675	0
GLOIN_2v1419686	0
GLOIN_2v1419709	1
GLOIN_2v1419744	0
GLOIN_2v1419798	0.333333
GLOIN_2v1419845	0
GLOIN_2v1419998	0
GLOIN_2v1420020	0
GLOIN_2v1420097	0.666667
GLOIN_2v1420145	0
GLOIN_2v1420215	6.66667
GLOIN_2v1420216	4.33333
GLOIN_2v1420218	0
GLOIN_2v1420222	0
GLOIN_2v1420322	0
GLOIN_2v1420372	7
GLOIN_2v1420502	210.333
GLOIN_2v1420844	0
GLOIN_2v1420858	0
GLOIN_2v1420866	4
GLOIN_2v1420874	0
GLOIN_2v1420922	0
GLOIN_2v1420976	1
GLOIN_2v1420996	2.33333
GLOIN_2v1421000	0
GLOIN_2v1421008	0
GLOIN_2v1421023	0.666667
GLOIN_2v1421029	54.3333
GLOIN_2v1421051	0
GLOIN_2v1421158	0
GLOIN_2v1421171	0
GLOIN_2v1421253	0
GLOIN_2v1421264	0
GLOIN_2v1421309	0
GLOIN_2v1421400	0
GLOIN_2v1421518	0
GLOIN_2v1421551	0
GLOIN_2v1421727	5
GLOIN_2v1421828	0.333333
GLOIN_2v1421849	0
GLOIN_2v1421852	0
GLOIN_2v1421927	0
GLOIN_2v1421928	0
GLOIN_2v1421977	0
GLOIN_2v1421986	0
GLOIN_2v1422068	1.33333
GLOIN_2v1422095	87.3333
GLOIN_2v1422096	0
GLOIN_2v1422133	0
GLOIN_2v1422290	0
GLOIN_2v1422383	389.667
GLOIN_2v1422392	0
GLOIN_2v1422557	0
GLOIN_2v1422574	0
GLOIN_2v1422735	107
GLOIN_2v1422774	0.333333
GLOIN_2v1422809	0
GLOIN_2v1422848	1
GLOIN_2v1423013	0
GLOIN_2v1423096	0
GLOIN_2v1423222	0
GLOIN_2v1423279	0
GLOIN_2v1423477	0.666667
GLOIN_2v1423507	0
GLOIN_2v1423537	0.666667
GLOIN_2v1423612	0
GLOIN_2v1423783	188.667
GLOIN_2v1423844	2
GLOIN_2v1423897	35.3333
GLOIN_2v1423901	0
GLOIN_2v1423914	1.33333
GLOIN_2v1424005	0
GLOIN_2v1424078	0
GLOIN_2v1424136	1
GLOIN_2v1424268	0
GLOIN_2v1424282	42
GLOIN_2v1424331	0
GLOIN_2v1424374	0
GLOIN_2v1424377	0
GLOIN_2v1424414	0
GLOIN_2v1424464	0
GLOIN_2v1424561	102
GLOIN_2v1424688	127
GLOIN_2v1425001	0
GLOIN_2v1425009	5.33333
GLOIN_2v1425103	0
GLOIN_2v1425116	43.6667
GLOIN_2v1425149	0
GLOIN_2v1425230	40.3333
GLOIN_2v1425256	0
GLOIN_2v1425271	0
GLOIN_2v1425292	0
GLOIN_2v1425303	0
GLOIN_2v1425527	16.6667
GLOIN_2v1425568	0
GLOIN_2v1425728	0
GLOIN_2v1425800	0.333333
GLOIN_2v1425964	0
GLOIN_2v1426031	7.33333
GLOIN_2v1426036	2
GLOIN_2v1426150	1074.67
GLOIN_2v1426216	884.333
GLOIN_2v1426382	0
GLOIN_2v1426387	0
GLOIN_2v1426411	0
GLOIN_2v1426463	4.33333
GLOIN_2v1426633	0
GLOIN_2v1426659	0
GLOIN_2v1426679	0
GLOIN_2v1426683	0
GLOIN_2v1426693	0.666667
GLOIN_2v1426703	0
GLOIN_2v1426719	0
GLOIN_2v1426899	4
GLOIN_2v1426980	0
GLOIN_2v1427013	1
GLOIN_2v1427042	0
GLOIN_2v1427048	0
GLOIN_2v1427116	5.33333
GLOIN_2v1427122	0
GLOIN_2v1427178	219.667
GLOIN_2v1427190	0
GLOIN_2v1427289	0
GLOIN_2v1427359	0
GLOIN_2v1427387	1
GLOIN_2v1427390	24.3333
GLOIN_2v1427487	4
GLOIN_2v1427614	0
GLOIN_2v1427632	295.333
GLOIN_2v1427717	21.3333
GLOIN_2v1427750	1.33333
GLOIN_2v1427781	2.66667
GLOIN_2v1427848	0.333333
GLOIN_2v1427876	0
GLOIN_2v1427885	0.333333
GLOIN_2v1427893	0
GLOIN_2v1427932	0
GLOIN_2v1428101	4
GLOIN_2v1428177	0
GLOIN_2v1428221	0
GLOIN_2v1428262	0
GLOIN_2v1428289	182.333
GLOIN_2v1428382	0
GLOIN_2v1428405	1.33333
GLOIN_2v1428626	0
GLOIN_2v1428766	2.33333
GLOIN_2v1428807	0
GLOIN_2v1428812	3
GLOIN_2v1428844	4
GLOIN_2v1428857	0
GLOIN_2v1428896	11
GLOIN_2v1428910	0
GLOIN_2v1428944	49
GLOIN_2v1428982	0
GLOIN_2v1429003	70
GLOIN_2v1429022	1039
GLOIN_2v1429049	0
GLOIN_2v1429089	127
GLOIN_2v1429141	1.33333
GLOIN_2v1429185	2.66667
GLOIN_2v1429219	0
GLOIN_2v1429274	0
GLOIN_2v1429280	0
GLOIN_2v1429420	0
GLOIN_2v1429547	7437.33
GLOIN_2v1429619	2
GLOIN_2v1429650	7
GLOIN_2v1429654	0
GLOIN_2v1429675	0
GLOIN_2v1429681	0
GLOIN_2v1429812	0
GLOIN_2v1429923	23
GLOIN_2v1430151	0
GLOIN_2v1430230	0
GLOIN_2v1430281	0
GLOIN_2v1430312	392
GLOIN_2v1430374	0
GLOIN_2v1430460	0
GLOIN_2v1430511	6.33333
GLOIN_2v1430557	0
GLOIN_2v1430580	502
GLOIN_2v1430633	0
GLOIN_2v1430723	0
GLOIN_2v1430842	0.333333
GLOIN_2v1430856	0
GLOIN_2v1430867	0
GLOIN_2v1431084	0
GLOIN_2v1431094	0
GLOIN_2v1431214	0
GLOIN_2v1431229	0
GLOIN_2v1431247	0
GLOIN_2v1431251	0
GLOIN_2v1431389	0
GLOIN_2v1431530	3.66667
GLOIN_2v1431592	0
GLOIN_2v1431694	0
GLOIN_2v1431722	0
GLOIN_2v1431763	4
GLOIN_2v1431873	0
GLOIN_2v1432056	2182.67
GLOIN_2v1432085	0
GLOIN_2v1432168	2
GLOIN_2v1432224	1
GLOIN_2v1432454	2.33333
GLOIN_2v1432495	1431.33
GLOIN_2v1432737	1
GLOIN_2v1432826	1
GLOIN_2v1432838	0
GLOIN_2v1432880	450.333
GLOIN_2v1433032	0
GLOIN_2v1433235	3
GLOIN_2v1433305	0
GLOIN_2v1433322	0
GLOIN_2v1433425	0
GLOIN_2v1433449	0
GLOIN_2v1433454	0.666667
GLOIN_2v1433484	1.66667
GLOIN_2v1433542	0
GLOIN_2v1433693	0
GLOIN_2v1433780	0
GLOIN_2v1434034	0
GLOIN_2v1434041	0
GLOIN_2v1434042	6.33333
GLOIN_2v1434052	63.3333
GLOIN_2v143409	3
GLOIN_2v1434165	1166.67
GLOIN_2v1434274	0
GLOIN_2v1434301	0
GLOIN_2v143438	0
GLOIN_2v1434457	0
GLOIN_2v1434491	0
GLOIN_2v1434593	0
GLOIN_2v1434600	0
GLOIN_2v1434745	0
GLOIN_2v1434785	6.66667
GLOIN_2v1434812	0
GLOIN_2v143486	26.6667
GLOIN_2v1434863	0
GLOIN_2v1434932	8
GLOIN_2v1434969	739.333
GLOIN_2v1434970	0
GLOIN_2v1434992	0
GLOIN_2v1434995	3
GLOIN_2v1435188	0
GLOIN_2v1435202	0
GLOIN_2v1435278	9.66667
GLOIN_2v1435310	0
GLOIN_2v1435329	0
GLOIN_2v1435521	0
GLOIN_2v1435582	0
GLOIN_2v1435590	0
GLOIN_2v1435596	0
GLOIN_2v1435740	0
GLOIN_2v1435749	0
GLOIN_2v1435777	0
GLOIN_2v1435835	0
GLOIN_2v1435851	1.66667
GLOIN_2v1435872	0.333333
GLOIN_2v1436015	7580.67
GLOIN_2v1436070	0
GLOIN_2v1436072	0
GLOIN_2v1436121	0
GLOIN_2v1436130	0
GLOIN_2v1436161	0
GLOIN_2v1436195	4.33333
GLOIN_2v1436252	1
GLOIN_2v1436306	1.33333
GLOIN_2v1436406	3
GLOIN_2v1436497	1
GLOIN_2v1436500	21.6667
GLOIN_2v1436550	0
GLOIN_2v1436558	0
GLOIN_2v1436562	0
GLOIN_2v1436565	0
GLOIN_2v1436663	9.66667
GLOIN_2v1436750	2
GLOIN_2v1436764	1.66667
GLOIN_2v1436808	0
GLOIN_2v1436975	0
GLOIN_2v1436983	34.6667
GLOIN_2v1436990	23.6667
GLOIN_2v1437047	0
GLOIN_2v1437063	0
GLOIN_2v1437069	0.666667
GLOIN_2v1437089	0.333333
GLOIN_2v1437135	0
GLOIN_2v1437174	0
GLOIN_2v1437267	0
GLOIN_2v1437282	0.333333
GLOIN_2v1437365	0
GLOIN_2v1437520	20.6667
GLOIN_2v1437566	0
GLOIN_2v1437596	1001.67
GLOIN_2v1437669	0
GLOIN_2v1437706	2
GLOIN_2v1437790	0
GLOIN_2v1438014	0
GLOIN_2v1438205	0
GLOIN_2v1438214	0
GLOIN_2v1438277	0
GLOIN_2v1438326	2
GLOIN_2v1438340	0
GLOIN_2v1438492	0
GLOIN_2v1438494	11
GLOIN_2v1438600	12.3333
GLOIN_2v1438648	88
GLOIN_2v1438713	0
GLOIN_2v1438773	2.33333
GLOIN_2v1438786	59.6667
GLOIN_2v1438795	0
GLOIN_2v1438936	212.333
GLOIN_2v1438975	0
GLOIN_2v1439005	0.666667
GLOIN_2v1439118	0
GLOIN_2v1439198	5.66667
GLOIN_2v1439201	0
GLOIN_2v1439236	0
GLOIN_2v1439250	0
GLOIN_2v1439264	413.667
GLOIN_2v1439293	0
GLOIN_2v1439306	845.667
GLOIN_2v1439317	0
GLOIN_2v1439350	0
GLOIN_2v1439390	0
GLOIN_2v1439610	579.333
GLOIN_2v1439657	0
GLOIN_2v143967	19.3333
GLOIN_2v1439991	1
GLOIN_2v1440028	13.3333
GLOIN_2v1440361	5
GLOIN_2v1440504	0
GLOIN_2v1440688	0
GLOIN_2v1440884	10.6667
GLOIN_2v1440939	0
GLOIN_2v1440948	0
GLOIN_2v1441241	0
GLOIN_2v1441298	444
GLOIN_2v1441507	525.667
GLOIN_2v144191	329
GLOIN_2v1441994	0
GLOIN_2v1442139	18.6667
GLOIN_2v1442185	0
GLOIN_2v1442546	41
GLOIN_2v1443011	6.33333
GLOIN_2v1443060	0
GLOIN_2v1443065	5.33333
GLOIN_2v1443181	0
GLOIN_2v1443283	548.667
GLOIN_2v1443345	0.333333
GLOIN_2v1443471	73.3333
GLOIN_2v1443561	156.333
GLOIN_2v1443606	34
GLOIN_2v1443896	29.3333
GLOIN_2v1443961	0
GLOIN_2v1444057	465.333
GLOIN_2v1444399	0
GLOIN_2v1444808	100.333
GLOIN_2v1445051	278
GLOIN_2v1445194	0.666667
GLOIN_2v1445451	0
GLOIN_2v1445644	645.333
GLOIN_2v1445812	1.66667
GLOIN_2v1445819	1033.33
GLOIN_2v1445861	8
GLOIN_2v1446032	16.6667
GLOIN_2v1446126	240
GLOIN_2v1446345	3.33333
GLOIN_2v1446365	141.333
GLOIN_2v1446378	614.333
GLOIN_2v1446383	7812.67
GLOIN_2v1446426	1758.33
GLOIN_2v1446453	1676.33
GLOIN_2v1446507	221.667
GLOIN_2v1446527	2.33333
GLOIN_2v1446529	83
GLOIN_2v1446576	1.66667
GLOIN_2v1446611	0
GLOIN_2v1446630	0
GLOIN_2v1446657	1.66667
GLOIN_2v1446664	0
GLOIN_2v1446714	0
GLOIN_2v1446739	0.333333
GLOIN_2v1446764	8
GLOIN_2v1446785	111.667
GLOIN_2v1446829	0
GLOIN_2v1446863	0
GLOIN_2v1446880	1004.33
GLOIN_2v1446931	0
GLOIN_2v1446970	282.667
GLOIN_2v1446997	118.333
GLOIN_2v1447000	18.3333
GLOIN_2v1447032	238
GLOIN_2v1447072	742.333
GLOIN_2v1447095	63.6667
GLOIN_2v1447100	295.333
GLOIN_2v1447119	25.6667
GLOIN_2v1447141	0
GLOIN_2v1447153	0
GLOIN_2v1447155	0
GLOIN_2v1447159	0
GLOIN_2v1447216	210.667
GLOIN_2v1447257	71
GLOIN_2v1447285	1119.67
GLOIN_2v1447324	218
GLOIN_2v1447371	0.333333
GLOIN_2v1447388	0
GLOIN_2v1447401	3
GLOIN_2v1447415	0
GLOIN_2v1447417	17
GLOIN_2v1447437	0
GLOIN_2v1447457	4.33333
GLOIN_2v1447475	1
GLOIN_2v1447494	92.6667
GLOIN_2v1447618	1
GLOIN_2v1447633	0
GLOIN_2v1447637	19
GLOIN_2v1447732	374.667
GLOIN_2v1447791	360.667
GLOIN_2v1447797	251.333
GLOIN_2v1447814	320.333
GLOIN_2v1447817	17.3333
GLOIN_2v1447823	34.6667
GLOIN_2v1447838	0
GLOIN_2v1447874	2.66667
GLOIN_2v1447967	158.667
GLOIN_2v1447987	7.66667
GLOIN_2v1448061	445.667
GLOIN_2v1448075	2572.33
GLOIN_2v1448165	227.667
GLOIN_2v1448246	534.333
GLOIN_2v1448283	69
GLOIN_2v1448367	24.6667
GLOIN_2v1448438	13.6667
GLOIN_2v1448441	0.666667
GLOIN_2v1448518	168
GLOIN_2v1448557	7.66667
GLOIN_2v1448568	176.333
GLOIN_2v1448598	16.6667
GLOIN_2v1448649	407.667
GLOIN_2v1448665	0.333333
GLOIN_2v1448672	158.333
GLOIN_2v1448689	0
GLOIN_2v1448712	0.666667
GLOIN_2v1448729	45.3333
GLOIN_2v1448763	0
GLOIN_2v1448783	198.333
GLOIN_2v1448792	127.667
GLOIN_2v1448810	3.66667
GLOIN_2v1448824	1
GLOIN_2v1448908	205.667
GLOIN_2v1448918	9
GLOIN_2v1448934	220.333
GLOIN_2v1448938	213.667
GLOIN_2v1448956	25694.3
GLOIN_2v1448957	847.667
GLOIN_2v1448977	16.3333
GLOIN_2v1448982	215.333
GLOIN_2v1448989	1.33333
GLOIN_2v1449019	15.3333
GLOIN_2v1449049	0
GLOIN_2v1449064	10
GLOIN_2v1449094	1880
GLOIN_2v1449127	5
GLOIN_2v1449135	75.3333
GLOIN_2v1449145	0.333333
GLOIN_2v1449179	154.667
GLOIN_2v1449217	383.667
GLOIN_2v1449318	0
GLOIN_2v1449328	2.33333
GLOIN_2v1449410	967
GLOIN_2v1449430	540.333
GLOIN_2v1449473	530.333
GLOIN_2v1449485	303.667
GLOIN_2v1449520	644.333
GLOIN_2v1449522	376.667
GLOIN_2v1449535	292.667
GLOIN_2v1449536	0
GLOIN_2v1449543	1705
GLOIN_2v1449545	565
GLOIN_2v1449550	0
GLOIN_2v1449624	548
GLOIN_2v1449649	2.66667
GLOIN_2v1449675	0
GLOIN_2v1449680	38.6667
GLOIN_2v1449684	450
GLOIN_2v1449693	219.667
GLOIN_2v1449833	33.6667
GLOIN_2v1449854	50
GLOIN_2v1449894	327.667
GLOIN_2v1449895	54.6667
GLOIN_2v1449897	1233.33
GLOIN_2v1449917	454.667
GLOIN_2v1449920	1440
GLOIN_2v1449934	44.3333
GLOIN_2v1449948	0
GLOIN_2v1449962	88
GLOIN_2v1449983	0.666667
GLOIN_2v1449988	0.333333
GLOIN_2v1450082	312.667
GLOIN_2v1450090	168.667
GLOIN_2v1450152	334.667
GLOIN_2v1450167	43
GLOIN_2v1450204	286.333
GLOIN_2v1450207	712
GLOIN_2v1450220	810
GLOIN_2v1450274	38.3333
GLOIN_2v1450279	60
GLOIN_2v1450319	0
GLOIN_2v1450356	1.33333
GLOIN_2v1450380	114
GLOIN_2v1450386	247.333
GLOIN_2v1450405	0
GLOIN_2v1450406	434
GLOIN_2v1450429	0
GLOIN_2v1450516	71.6667
GLOIN_2v1450562	2052.67
GLOIN_2v1450563	111.333
GLOIN_2v1450573	398
GLOIN_2v1450579	1851.67
GLOIN_2v1450681	1424
GLOIN_2v1450703	485.667
GLOIN_2v1450731	463
GLOIN_2v1450743	2.33333
GLOIN_2v1450755	483.667
GLOIN_2v1450764	1858.67
GLOIN_2v1450768	89.3333
GLOIN_2v1450783	476
GLOIN_2v1450787	173
GLOIN_2v1450844	97
GLOIN_2v1450930	208.333
GLOIN_2v1450967	3242.67
GLOIN_2v1451082	0.666667
GLOIN_2v1451097	0
GLOIN_2v1451112	24.6667
GLOIN_2v1451116	14.6667
GLOIN_2v1451172	0
GLOIN_2v1451186	118.667
GLOIN_2v1451221	372
GLOIN_2v1451236	0
GLOIN_2v1451268	107.667
GLOIN_2v1451315	695.667
GLOIN_2v1451318	263
GLOIN_2v1451321	201.333
GLOIN_2v1451333	16.3333
GLOIN_2v1451337	425
GLOIN_2v1451351	200.667
GLOIN_2v1451357	260
GLOIN_2v1451370	273
GLOIN_2v1451386	432.333
GLOIN_2v1451391	981.667
GLOIN_2v1451415	295
GLOIN_2v1451475	0.666667
GLOIN_2v1451496	24
GLOIN_2v1451517	51
GLOIN_2v1451518	1.33333
GLOIN_2v1451555	6.33333
GLOIN_2v1451573	0
GLOIN_2v1451618	0.666667
GLOIN_2v1451637	0
GLOIN_2v1451666	55
GLOIN_2v1451707	0
GLOIN_2v1451765	0
GLOIN_2v1451773	0
GLOIN_2v1451787	0
GLOIN_2v1451789	0.333333
GLOIN_2v1451830	70.6667
GLOIN_2v1451833	397.333
GLOIN_2v1451865	190.333
GLOIN_2v1451886	358.667
GLOIN_2v1451894	56.6667
GLOIN_2v1451898	0
GLOIN_2v1451902	108.667
GLOIN_2v1451933	0
GLOIN_2v1451936	185
GLOIN_2v1451937	408.667
GLOIN_2v1452000	110.667
GLOIN_2v1452004	51
GLOIN_2v1452033	670.333
GLOIN_2v1452041	66.3333
GLOIN_2v1452054	503.333
GLOIN_2v1452059	404.667
GLOIN_2v1452114	32.6667
GLOIN_2v1452183	215.333
GLOIN_2v1452213	0
GLOIN_2v1452243	264.667
GLOIN_2v1452266	438.333
GLOIN_2v1452277	0.333333
GLOIN_2v1452286	0
GLOIN_2v1452328	271.667
GLOIN_2v1452347	9.66667
GLOIN_2v1452378	2033
GLOIN_2v1452400	0
GLOIN_2v1452421	0
GLOIN_2v1452482	1169
GLOIN_2v1452499	45
GLOIN_2v1452536	267.667
GLOIN_2v1452546	0
GLOIN_2v1452594	1130.33
GLOIN_2v1452628	144
GLOIN_2v1452635	858
GLOIN_2v1452637	175.667
GLOIN_2v1452654	435.667
GLOIN_2v1452663	231.333
GLOIN_2v1452672	4323.33
GLOIN_2v1452696	372
GLOIN_2v1452699	592.667
GLOIN_2v1452774	338.667
GLOIN_2v1452823	39.6667
GLOIN_2v1452847	19.3333
GLOIN_2v1452858	506
GLOIN_2v1452987	0
GLOIN_2v1453073	275
GLOIN_2v1453088	218
GLOIN_2v1453101	0
GLOIN_2v1453111	0
GLOIN_2v1453134	90.3333
GLOIN_2v1453146	1435.67
GLOIN_2v1453189	1226.33
GLOIN_2v1453197	389.333
GLOIN_2v1453214	410.333
GLOIN_2v1453244	972.333
GLOIN_2v1453249	226.333
GLOIN_2v1453273	77.3333
GLOIN_2v1453410	132
GLOIN_2v1453454	47.3333
GLOIN_2v1453463	86.6667
